schedulertest,ticks0,aql0,mql0,rpt0,spt0,lg0,ticks1,aql1,mql1,rpt1,spt1,lg1,ticks2,aql2,mql2,rpt2,spt2,lg2,ticks3,aql3,mql3,rpt3,spt3,lg3,ticks4,aql4,mql4,rpt4,spt4,lg4,ticks5,aql5,mql5,rpt5,spt5,lg5,ticks6,aql6,mql6,rpt6,spt6,l76,ticks7,aql7,mql7,rpt7,spt7,lg7,aticks,sd,areducts,sd,asyncs,sd,mlg,agaps,sdg
clustercomm-erlam_sched_multi_ws_sq6-1-2,282,0,2,258,2,44757,78,0,0,28,0,119711,246,0,1,218,2,137631,76,0,0,49,1,148783,120,0,0,89,1,158154,230,0,1,208,2,180233,150,0,2,98,4,79117,150,0,1,137,1,326211,166.5,72.819983521,135.625,78.8018678395,1.625,1.11102430216,326211,149324.625,78421.5969806
clustercomm-erlam_sched_multi_ws_sq2-1-2,307,0,1,273,4,46680,65,0,0,0,0,55006,54,0,0,0,0,66975,71,0,0,0,0,45287,84,0,0,0,0,36334,252,0,2,204,4,25198,60,0,0,0,0,88022,47,0,0,0,0,178984,117.5,95.0986330081,59.625,104.704271045,1.0,1.73205080757,178984,67810.75,45679.7362152
clustercomm-erlam_sched_multi_ws_sq4-1-2,314,0,2,283,5,57087,234,0,1,189,2,70350,132,0,0,102,2,147811,68,0,0,18,1,109900,65,0,0,0,0,203157,59,0,0,0,0,112104,250,0,1,188,2,69048,134,0,0,89,1,149980,157.0,91.0837526675,108.625,97.0875088516,1.625,1.49478259289,203157,114929.625,46857.8973305
clustercomm-erlam_sched_multi_ws_sq20-5-2,825,0,2,775,3,397368,398,0,0,343,1,534563,738,0,1,662,3,379084,556,0,1,456,2,352292,613,0,1,561,1,283035,761,2,7,690,1,551988,733,0,2,646,4,178478,757,1,4,672,1,118754,672.625,131.644348056,600.625,131.421019533,2.0,1.11803398875,551988,349445.25,143759.291483
clustercomm-erlam_sched_multi_ws_sq8-2-2,386,0,2,360,5,79377,158,0,0,116,1,155947,260,0,1,239,1,149605,264,0,2,219,2,122441,169,0,0,152,0,603249,325,0,1,298,2,141822,27,0,0,0,0,177031,308,0,0,265,2,165315,237.125,106.775977518,206.125,106.284332688,1.625,1.49478259289,603249,199348.375,155228.578391
clustercomm-erlam_sched_multi_ws_sq10-1-2,322,0,2,287,3,92560,119,0,0,66,0,152869,287,1,3,244,0,74692,227,0,1,186,2,175067,282,0,1,247,3,82119,137,0,0,109,1,192174,191,0,2,128,4,111039,113,0,0,89,0,185604,209.75,76.9135066162,169.5,77.6289250215,1.625,1.49478259289,192174,133265.5,45468.3502092
clustercomm-erlam_sched_multi_ws_sq9-1-2,331,0,2,309,3,167975,118,0,0,89,1,213716,201,0,0,158,2,232639,159,0,2,133,4,211550,327,1,3,279,1,80477,235,0,1,178,1,83468,229,0,1,201,2,120940,171,0,0,116,2,224669,221.375,71.5435837445,182.875,72.3626932542,2.0,1.0,232639,166929.25,59568.8024174
clustercomm-erlam_sched_multi_ws_sq20-2-2,314,0,2,276,3,249101,372,2,5,333,0,86348,338,0,2,294,4,106936,144,0,0,119,1,219172,312,0,1,265,2,115597,103,0,0,80,0,341638,191,0,0,149,1,205361,328,0,1,280,2,158122,262.75,94.6556258233,224.5,87.8108763195,1.625,1.31695671911,341638,185284.375,80305.2447617
clustercomm-erlam_sched_multi_ws_sq20-6-2,1162,0,3,1103,2,166820,641,0,1,563,2,813397,955,0,1,851,2,270050,904,0,2,809,5,513309,970,0,1,874,2,265288,908,3,7,837,1,691042,947,0,1,849,3,153217,858,1,4,796,1,613504,918.125,134.663875538,835.25,136.92219506,2.25,1.19895788083,813397,435828.375,238239.669283
clustercomm-erlam_sched_multi_ws_sq20-3-2,514,0,2,482,4,282312,236,0,0,209,1,521509,327,0,1,294,1,169681,274,0,1,219,1,262656,409,0,3,352,4,197995,451,0,0,402,2,276000,318,1,3,283,1,235039,364,1,3,313,1,148290,361.625,86.6154395879,319.25,85.5887697072,1.875,1.26861144564,521509,261685.25,108529.623622
clustercomm-erlam_sched_multi_ws_sq10-3-2,531,0,2,494,4,415168,137,0,0,80,0,404057,462,0,2,396,5,128970,524,1,3,480,0,120063,559,0,0,491,3,194831,215,0,0,156,1,253587,432,0,1,339,1,156336,423,0,1,379,1,189296,410.375,143.939169009,351.875,146.245886694,1.875,1.76334199746,415168,232788.5,109367.746689
clustercomm-erlam_sched_multi_ws_sq20-1-2,354,0,2,317,3,106265,115,0,0,67,2,187156,133,0,0,102,1,242413,155,0,0,109,1,257968,363,0,2,327,3,79903,314,0,2,273,5,65565,37,0,0,0,0,166987,321,2,4,283,1,88319,224.0,119.175291063,184.75,120.28585744,2.0,1.5,257968,149322.0,70376.5366138
clustercomm-erlam_sched_multi_ws_sq6-2-2,300,0,1,260,2,191267,199,0,0,149,2,152703,298,0,1,259,1,90126,53,0,0,0,0,309850,225,0,2,169,1,194659,183,0,1,142,3,208004,327,0,1,278,2,85442,227,0,0,176,1,175976,226.5,81.6761899209,179.125,84.5435353827,1.5,0.866025403784,309850,176003.375,66745.0035769
clustercomm-erlam_sched_multi_ws_sq9-3-2,508,0,3,474,6,84776,356,1,3,299,1,105984,268,0,1,222,1,181283,334,0,1,292,2,198831,434,0,0,385,2,132272,203,0,0,176,1,262632,221,0,0,189,0,481149,269,0,0,203,1,197135,324.125,99.0523062579,280.0,98.4606520393,1.75,1.7139136501,481149,205507.75,117147.026443
clustercomm-erlam_sched_multi_ws_sq10-2-2,463,0,2,428,6,79274,332,0,0,295,2,280263,329,0,1,275,1,115137,139,0,0,94,1,439849,343,0,1,304,2,359441,298,0,0,249,1,130472,224,0,0,172,2,325528,369,1,3,339,1,111740,312.125,90.5323664498,269.5,95.2299847737,2.0,1.58113883008,439849,230213.0,128572.093838
clustercomm-erlam_sched_multi_ws_sq6-3-2,498,0,2,464,5,90994,398,0,1,359,1,83009,372,0,1,322,1,223319,241,0,0,176,1,196193,220,0,0,161,2,289653,208,0,0,140,0,162451,328,0,0,276,1,110071,212,0,0,146,2,608455,309.625,100.077391927,255.5,111.584049039,1.625,1.4086784587,608455,220518.125,160907.513566
clustercomm-erlam_sched_multi_ws_sq4-2-2,420,0,2,376,4,148179,321,0,1,278,2,110249,49,0,0,0,0,211857,219,0,0,143,0,147150,43,0,0,0,0,167963,198,0,0,149,1,156867,179,0,2,151,3,200045,198,0,0,116,1,68947,203.375,117.903496025,151.625,119.187811353,1.375,1.4086784587,211857,151407.125,43078.3368947
clustercomm-erlam_sched_multi_ws_sq20-9-2,1043,0,2,983,3,500680,823,0,1,764,1,603062,925,1,4,845,3,451030,991,0,1,885,3,432864,1014,0,0,896,2,559979,702,0,1,639,1,648416,854,0,0,773,3,431222,685,4,7,620,0,1025535,879.625,128.697258615,800.625,118.478835135,2.0,1.11803398875,1025535,581598.5,183984.802031
clustercomm-erlam_sched_multi_ws_sq8-3-2,532,0,2,498,6,95327,250,0,0,189,1,345267,258,0,0,229,1,488802,448,0,3,414,1,157476,391,0,0,337,3,202302,172,0,0,123,1,471742,220,0,1,179,1,343882,331,0,0,286,1,494045,325.25,115.605741639,281.875,119.61859962,1.875,1.69096865731,494045,324855.375,147299.190588
clustercomm-erlam_sched_multi_ws_sq10-5-2,841,0,2,791,4,162618,620,0,3,565,4,539355,666,0,3,594,2,253351,570,0,0,482,1,412418,918,0,1,830,2,156561,686,0,0,625,2,468665,752,0,1,674,4,221920,529,0,1,472,4,538222,697.75,124.479667014,629.125,122.60958109,2.875,1.16592238164,539355,344138.75,152995.738704
clustercomm-erlam_sched_multi_ws_sq20-7-2,1397,0,2,1320,3,359204,1202,0,1,1108,2,317337,1032,3,5,960,0,811927,1180,1,4,1093,4,406233,1281,0,1,1169,3,539177,1151,2,4,1045,1,275181,1083,0,1,1002,2,460288,911,0,1,797,2,449235,1154.625,140.150755885,1061.75,143.8782037,2.125,1.16592238164,811927,452322.75,157053.961953
clustercomm-erlam_sched_multi_ws_sq10-4-2,546,0,2,510,3,277080,471,2,4,416,0,113690,422,0,2,366,4,107285,100,0,0,29,0,265433,315,0,0,252,0,266193,141,0,0,100,0,408648,379,0,0,296,1,180711,441,0,0,373,2,146360,351.875,147.792453715,292.75,151.071795846,1.25,1.47901994577,408648,220675.0,96185.6684283
chugmachine-erlam_sched_multi_ws_sq8-40-39,531,1,5,455,22,24357,36,0,0,0,0,56355,28,0,0,0,0,54493,48,0,0,13,1,43421,106,0,1,65,2,22588,39,0,0,0,0,41117,175,0,3,125,2,21966,90,0,0,33,1,22014,131.625,157.807586557,86.375,145.106803338,3.5,7.03562363974,56355,35788.875,13897.9223217
chugmachine-erlam_sched_multi_ws_sq4-20-19,207,1,3,177,9,4413,19,0,0,0,0,24342,11,0,0,0,0,22733,62,0,1,45,2,23782,55,0,0,33,1,12550,16,0,0,0,0,22728,19,0,0,0,0,24252,15,0,0,0,0,22277,50.5,61.8869937871,31.875,57.3529369344,1.5,2.91547594742,24342,19634.625,6788.9714968
chugmachine-erlam_sched_multi_ws_sq2-20-19,103,0,2,89,2,10784,12,0,0,0,0,23003,8,0,0,0,0,24266,11,0,0,0,0,24492,40,0,1,28,2,13572,10,0,0,0,0,24461,14,0,0,0,0,22481,12,0,0,0,0,13497,26.25,30.5481177816,14.625,29.5674546588,0.5,0.866025403784,24492,19569.5,5483.05250294
chugmachine-erlam_sched_multi_ws_sq3-10-9,138,0,2,119,6,3835,11,0,0,0,0,22522,11,0,0,0,0,23151,11,0,0,0,0,13785,55,0,1,37,2,14076,13,0,0,0,0,25310,14,0,0,0,0,25880,3,0,0,0,0,46,32.0,42.7404960196,19.5,39.5094925303,1.0,2.0,25880,16075.625,9280.64770015
chugmachine-erlam_sched_multi_ws_sq3-20-19,159,0,2,136,4,10632,10,0,0,0,0,15758,8,0,0,0,0,38304,14,0,0,0,0,26582,14,0,0,0,0,22287,13,0,0,0,0,15754,6,0,0,0,0,59726,68,0,1,50,4,15603,36.5,50.0099990002,23.25,45.6501642932,1.0,1.73205080757,59726,25580.75,15230.3255608
chugmachine-erlam_sched_multi_ws_sq1-10-9,42,0,1,39,0,3214,4,0,0,0,0,44,4,0,0,0,0,30,3,0,0,0,0,44,4,0,0,0,0,112,3,0,0,0,0,39,3,0,0,0,0,49,3,0,0,0,0,44,8.25,12.7646974112,4.875,12.8980376414,0.0,0.0,3214,447.0,1046.09380555
chugmachine-erlam_sched_multi_ws_sq8-10-9,203,0,2,149,6,44016,70,0,1,35,2,66026,129,0,2,62,15,24191,247,2,4,205,5,21981,55,0,0,0,0,22897,40,0,0,0,0,24424,36,0,0,0,0,24449,22,0,0,0,0,43830,100.25,78.8697502215,56.375,74.0522408506,3.5,4.89897948557,66026,33976.75,14872.291079
chugmachine-erlam_sched_multi_ws_sq2-10-9,93,0,2,79,2,10384,28,0,1,18,2,14480,10,0,0,0,0,21596,8,0,0,0,0,26200,8,0,0,0,0,14505,6,0,0,0,0,26690,8,0,0,0,0,14475,8,0,0,0,0,26785,21.125,27.9617484253,12.125,25.9539857247,0.5,0.866025403784,26785,19389.375,6249.55142265
chugmachine-erlam_sched_multi_ws_sq2-40-39,120,0,2,109,2,4338,8,0,0,0,0,22675,59,0,1,48,2,30483,5,0,0,0,0,25907,12,0,0,0,0,15594,13,0,0,0,0,15577,9,0,0,0,0,22318,11,0,0,0,0,15507,29.625,37.8547800813,19.625,37.2556623213,0.5,0.866025403784,30483,19049.875,7537.85318306
chugmachine-erlam_sched_multi_ws_sq9-40-39,258,0,2,177,19,44123,86,0,0,33,1,54939,251,1,4,189,4,22248,236,1,4,197,3,43035,112,0,0,66,2,43743,114,0,1,65,2,44425,78,0,0,53,1,43629,48,0,0,0,0,43962,147.875,80.349918326,97.5,72.7048829172,4.0,5.7879184514,54939,42513.0,8488.6246383
chugmachine-erlam_sched_multi_ws_sq9-20-19,556,2,5,486,13,22000,59,0,0,0,0,56090,168,0,2,75,16,24224,80,0,0,13,1,23555,55,0,0,0,0,43959,56,0,0,0,0,21999,83,0,0,13,1,54969,81,0,0,13,1,22793,142.25,160.066978169,75.0,157.054130796,4.0,6.12372435696,56090,33698.625,14337.0637592
chugmachine-erlam_sched_multi_ws_sq3-40-39,140,0,2,123,3,4825,12,0,0,0,0,21931,87,0,1,70,4,13126,69,0,0,53,1,13498,14,0,0,0,0,21988,12,0,0,0,0,25473,16,0,0,0,0,21166,10,0,0,0,0,25043,45.0,45.5109876843,30.75,43.6942501938,1.0,1.5,25473,18381.25,6738.61754646
chugmachine-erlam_sched_multi_ws_sq8-20-19,222,0,2,160,6,22773,18,0,0,0,0,78197,21,0,0,0,0,55053,382,1,5,313,19,13943,19,0,0,0,0,50401,46,0,0,13,1,33608,10,0,0,0,0,120837,88,0,1,45,2,21971,100.75,125.044741993,66.375,106.37074022,3.5,6.16441400297,120837,49597.875,33416.1088303
chugmachine-erlam_sched_multi_ws_sq4-10-9,191,1,3,163,4,10986,21,0,0,0,0,22047,9,0,0,0,0,25426,23,0,0,0,0,13720,25,0,0,0,0,21940,57,0,2,26,6,23888,21,0,0,0,0,25235,53,0,0,26,2,14214,50.0,55.5157635271,26.875,52.6104492948,1.5,2.17944947177,25426,19682.0,5399.95895818
chugmachine-erlam_sched_multi_ws_sq1-40-39,74,0,1,69,0,2457,4,0,0,0,0,30,3,0,0,0,0,27,7,0,0,0,0,12465,5,0,0,0,0,12436,6,0,0,0,0,12457,3,0,0,0,0,47,6,0,0,0,0,12465,13.5,22.9074223779,8.625,22.8196050579,0.0,0.0,12465,6548.0,5954.13354318
chugmachine-erlam_sched_multi_ws_sq1-20-19,53,0,1,49,0,1882,3,0,0,0,0,40,3,0,0,0,0,45,3,0,0,0,0,62,3,0,0,0,0,56,3,0,0,0,0,45,3,0,0,0,0,45,5,0,0,0,0,90,9.5,16.4544826719,6.125,16.2052267803,0.0,0.0,1882,283.125,604.504019321
chugmachine-erlam_sched_multi_ws_sq9-10-9,287,1,4,218,6,22211,186,1,3,130,4,34975,100,0,2,31,15,55049,53,0,0,0,0,54964,41,0,0,0,0,44003,108,0,1,38,3,21963,49,0,0,0,0,22336,159,0,2,93,4,24216,122.875,79.0687003498,63.75,73.2849745855,4.0,4.66368952654,55049,34964.625,13655.4099255
chugmachine-erlam_sched_multi_ws_sq4-40-39,196,0,2,174,4,10992,22,0,0,0,0,19964,22,0,0,0,0,31223,21,0,0,0,0,21385,195,1,2,161,8,19985,25,0,0,0,0,31771,25,0,0,0,0,31865,24,0,0,0,0,19977,66.25,74.635363602,41.875,72.602406124,1.5,2.78388218142,31865,23395.25,7036.80461484
ptree-erlam_sched_coop_cp1-10-5,4947,10,12,4519,128,98183,6474,0,0,0,0,101877,6410,0,0,0,0,120240,6439,0,0,0,0,105480,6432,0,0,0,0,140532,6487,0,0,0,0,119623,6588,0,0,0,0,107681,6221,0,0,0,0,107726,6249.75,501.707521869,564.875,1494.51877184,16.0,42.332020977,140532,112667.75,12793.2183573
ptree-erlam_sched_coop_cp2-10-5,7141,21,25,6489,198,225558,7838,0,0,0,0,211481,7425,0,0,0,0,199707,7679,0,0,0,0,212256,7496,0,0,0,0,265165,7778,0,0,0,0,203578,7805,0,0,0,0,212263,7835,0,0,0,0,212323,7624.625,234.278113308,811.125,2146.03503219,24.75,65.4823449488,265165,217791.375,19250.2361085
ptree-erlam_sched_coop_cp4-10-5,179,5,9,160,6,19938,714,0,0,0,0,15344,723,0,0,0,0,16130,609,0,0,0,0,15572,642,0,0,0,0,15568,699,0,0,0,0,17509,715,0,0,0,0,19562,827,0,0,0,0,22702,638.5,183.680429006,20.0,52.9150262213,0.75,1.9843134833,22702,17790.625,2513.85943011
ptree-erlam_sched_coop_cp3-10-5,614,11,21,517,37,85794,1866,0,0,0,0,64341,2099,0,0,0,0,67751,1884,0,0,0,0,76486,2089,0,0,0,0,62327,1964,0,0,0,0,63084,2002,0,0,0,0,75343,1995,0,0,0,0,73707,1814.125,460.306810046,64.625,170.981678478,4.625,12.2365998137,85794,71104.125,7647.25163764
ptree-erlam_sched_coop_cp8-10-5,396,10,17,346,18,43127,1172,0,0,0,0,33202,1169,0,0,0,0,33818,1238,0,0,0,0,36863,1268,0,0,0,0,34404,1053,0,0,0,0,32077,1108,0,0,0,0,40385,1238,0,0,0,0,40418,1080.25,267.166965585,43.25,114.428744204,2.25,5.9529404499,43127,36786.75,3805.60631667
ptree-erlam_sched_coop_cp9-10-5,216,6,10,194,7,23537,748,0,0,0,0,14296,764,0,0,0,0,16694,821,0,0,0,0,19906,729,0,0,0,0,18404,675,0,0,0,0,15305,743,0,0,0,0,15485,754,0,0,0,0,12169,681.25,179.831692146,24.25,64.1594692933,0.875,2.31503239718,23537,16974.5,3336.45174549
pring-erlam_sched_coop_cp10-2-2,855,8,11,671,104,9300,1347,0,0,0,0,6728,1385,0,0,0,0,6837,1312,0,0,0,0,6816,1368,0,0,0,0,9007,1444,0,0,0,0,7611,1357,0,0,0,0,6433,1310,0,0,0,0,7955,1297.25,171.847134105,83.875,221.912391216,13.0,34.3947670438,9300,7585.875,1019.39301026
pring-erlam_sched_coop_cp4-2-2,379,3,5,311,39,4807,684,0,0,0,0,5236,717,0,0,0,0,4314,685,0,0,0,0,3811,731,0,0,0,0,4688,693,0,0,0,0,4450,755,0,0,0,0,4734,634,0,0,0,0,4887,659.75,111.378577384,38.875,102.853582218,4.875,12.8980376414,5236,4615.875,400.03357281
pring-erlam_sched_coop_cp6-2-2,530,5,7,431,57,4505,846,0,0,0,0,11074,763,0,0,0,0,10922,826,0,0,0,0,11094,886,0,0,0,0,11083,820,0,0,0,0,11085,810,0,0,0,0,14617,789,0,0,0,0,12256,783.75,101.836572507,53.875,142.539851884,7.125,18.8509780913,14617,10829.5,2660.99600714
pring-erlam_sched_coop_cp9-2-2,767,7,10,611,89,4741,1119,0,0,0,0,6395,1165,0,0,0,0,5507,1155,0,0,0,0,5694,1274,0,0,0,0,5982,1054,0,0,0,0,5409,1220,0,0,0,0,6352,1127,0,0,0,0,6057,1110.125,143.701459196,76.375,202.069256383,11.125,29.4339833356,6395,5767.125,514.866836546
pring-erlam_sched_coop_cp20-2-2,1758,15,21,1271,267,17896,2097,0,0,0,0,17964,2404,0,0,0,0,10619,2146,0,0,0,0,14382,2320,0,0,0,0,14256,2107,0,0,0,0,16035,2153,0,0,0,0,17481,2197,0,0,0,0,16067,2147.75,178.161268238,158.875,420.343739545,33.375,88.3019500068,17964,15587.5,2315.83025069
pring-erlam_sched_coop_cp2-2-2,255,2,3,215,23,6455,537,0,0,0,0,5917,530,0,0,0,0,6136,546,0,0,0,0,6259,617,0,0,0,0,6063,559,0,0,0,0,6063,565,0,0,0,0,5915,537,0,0,0,0,6003,518.25,102.779801031,26.875,71.1045664849,2.875,7.60653501931,6455,6101.375,170.458160189
pring-erlam_sched_coop_cp8-2-2,801,6,9,653,84,5303,1260,0,0,0,0,7447,1186,0,0,0,0,5291,1209,0,0,0,0,5630,1170,0,0,0,0,6110,1216,0,0,0,0,5392,1180,0,0,0,0,5324,1105,0,0,0,0,5660,1140.875,134.950395979,81.625,215.959450766,10.5,27.7803887662,7447,5769.625,684.558057709
clustercomm-erlam_sched_coop_cp20-9-2,2874,11,21,2672,34,112353,3948,0,0,0,0,84857,3996,0,0,0,0,99753,3912,0,0,0,0,98146,3907,0,0,0,0,99032,3982,0,0,0,0,87552,3914,0,0,0,0,83557,3868,0,0,0,0,89151,3800.125,352.230903492,334.0,883.680937896,4.25,11.244443072,112353,94300.125,9147.81094631
clustercomm-erlam_sched_coop_cp8-1-2,1759,7,10,1588,54,35446,2842,0,0,0,0,32181,2783,0,0,0,0,41739,2791,0,0,0,0,44269,2639,0,0,0,0,39053,2883,0,0,0,0,39219,2945,0,0,0,0,41855,2540,0,0,0,0,41966,2647.75,357.388006934,198.5,525.181635246,6.75,17.8588213497,44269,39466.0,3702.29425492
clustercomm-erlam_sched_coop_cp8-2-2,2573,8,10,2333,71,54700,3604,0,0,0,0,47378,3754,0,0,0,0,48091,3731,0,0,0,0,40925,3764,0,0,0,0,47422,3836,0,0,0,0,41931,3908,0,0,0,0,56399,3867,0,0,0,0,51915,3629.625,408.862121473,291.625,771.567226089,8.875,23.4810428857,56399,48595.125,5190.67277522
clustercomm-erlam_sched_coop_cp9-4-2,4034,9,11,3643,111,61573,5266,0,0,0,0,70788,4852,0,0,0,0,65875,5028,0,0,0,0,109965,5174,0,0,0,0,72542,5038,0,0,0,0,64945,5143,0,0,0,0,76531,5160,0,0,0,0,72712,4961.875,369.584373824,455.375,1204.80900328,13.875,36.709799441,109965,74366.375,14209.8292208
clustercomm-erlam_sched_coop_cp20-7-2,9114,18,22,8482,113,140206,7356,0,0,0,0,130361,7244,0,0,0,0,126257,7503,0,0,0,0,136229,7403,0,0,0,0,113980,7533,0,0,0,0,159788,7375,0,0,0,0,128059,7298,0,0,0,0,130411,7603.25,578.026761924,1060.25,2805.15782756,14.125,37.3712372688,159788,133161.375,12374.624529
clustercomm-erlam_sched_coop_cp20-5-2,9901,18,22,9208,130,147438,7523,0,0,0,0,134590,7361,0,0,0,0,130402,7809,0,0,0,0,136570,7649,0,0,0,0,150007,6964,0,0,0,0,182396,6962,0,0,0,0,149786,7613,0,0,0,0,136220,7722.75,872.847459468,1151.0,3045.25975904,16.25,42.9934588048,182396,145926.125,15472.3214518
clustercomm-erlam_sched_coop_cp10-3-2,3928,10,12,3561,102,69569,4652,0,0,0,0,63114,4781,0,0,0,0,64788,4787,0,0,0,0,90414,4929,0,0,0,0,62114,4514,0,0,0,0,74277,4790,0,0,0,0,70162,4780,0,0,0,0,73094,4645.125,293.654745194,445.125,1177.69005234,12.75,33.7333292161,90414,70941.5,8474.14098891
clustercomm-erlam_sched_coop_cp20-3-2,4920,16,22,4541,84,100785,4939,0,0,0,0,80863,4883,0,0,0,0,105430,4779,0,0,0,0,93323,5066,0,0,0,0,80717,4718,0,0,0,0,113897,4826,0,0,0,0,78380,4784,0,0,0,0,80002,4864.375,103.868832549,567.625,1501.79458794,10.5,27.7803887662,113897,91674.625,12838.9951606
clustercomm-erlam_sched_coop_cp10-2-2,2633,9,12,2400,64,57758,3568,0,0,0,0,49321,3847,0,0,0,0,41714,3540,0,0,0,0,45397,3782,0,0,0,0,38927,3570,0,0,0,0,65191,3716,0,0,0,0,48989,3686,0,0,0,0,45199,3542.75,358.709056897,300.0,793.725393319,8.0,21.1660104885,65191,49062.0,8069.26104114
clustercomm-erlam_sched_coop_cp10-5-2,4864,10,12,4391,132,72010,5634,0,0,0,0,79250,5692,0,0,0,0,81296,5566,0,0,0,0,86836,5543,0,0,0,0,73035,5507,0,0,0,0,84199,5612,0,0,0,0,87328,5418,0,0,0,0,72788,5479.5,245.325294252,548.875,1452.18675086,16.5,43.6548966326,87328,79592.75,5951.27765169
clustercomm-erlam_sched_coop_cp4-2-2,1373,4,6,1212,54,46689,2483,0,0,0,0,40796,2467,0,0,0,0,47310,2168,0,0,0,0,43215,2305,0,0,0,0,45784,2191,0,0,0,0,39917,2216,0,0,0,0,39638,2570,0,0,0,0,41766,2221.625,350.152087492,151.5,400.831323626,6.75,17.8588213497,47310,43139.375,2894.27460418
clustercomm-erlam_sched_coop_cp10-1-2,2041,9,12,1853,57,40737,3244,0,0,0,0,32915,3274,0,0,0,0,44952,3265,0,0,0,0,52565,3316,0,0,0,0,45622,3224,0,0,0,0,47716,3209,0,0,0,0,33424,3510,0,0,0,0,38900,3135.375,423.042532584,231.625,612.822147425,7.125,18.8509780913,52565,42103.875,6454.92950073
clustercomm-erlam_sched_coop_cp20-10-2,1585,8,16,1454,29,68753,2986,0,0,0,0,54584,2694,0,0,0,0,50756,2775,0,0,0,0,46267,2583,0,0,0,0,54625,2706,0,0,0,0,54667,2893,0,0,0,0,57239,2640,0,0,0,0,56900,2607.75,405.767097606,181.75,480.865300786,3.625,9.59084850261,68753,55473.875,6027.78011455
clustercomm-erlam_sched_coop_cp20-6-2,10364,18,22,9605,151,141004,7772,0,0,0,0,157860,7974,0,0,0,0,139343,7923,0,0,0,0,138677,7654,0,0,0,0,144042,7760,0,0,0,0,131241,8106,0,0,0,0,162166,7826,0,0,0,0,143043,8172.375,838.764558368,1200.625,3176.55516785,18.875,49.9385559963,162166,144672.0,9625.47513113
clustercomm-erlam_sched_coop_cp6-1-2,1409,6,8,1258,51,28854,2323,0,0,0,0,39140,2526,0,0,0,0,40614,2433,0,0,0,0,33977,2299,0,0,0,0,35047,2561,0,0,0,0,36308,2460,0,0,0,0,32265,2267,0,0,0,0,31806,2284.75,345.710409881,157.25,416.044393665,6.375,16.866664608,40614,34751.375,3646.51991416
clustercomm-erlam_sched_coop_cp2-1-2,575,3,4,477,39,17523,1371,0,0,0,0,30583,1432,0,0,0,0,27770,1517,0,0,0,0,24349,1419,0,0,0,0,29800,1221,0,0,0,0,33892,1233,0,0,0,0,29688,1293,0,0,0,0,26183,1257.625,275.171281886,59.625,157.752921922,4.875,12.8980376414,33892,27473.5,4632.91212414
clustercomm-erlam_sched_coop_cp9-1-2,1887,8,11,1708,55,45688,3229,0,0,0,0,34894,3068,0,0,0,0,55047,3075,0,0,0,0,32874,3193,0,0,0,0,35830,2946,0,0,0,0,33265,2789,0,0,0,0,36377,2884,0,0,0,0,35580,2883.875,401.827213333,213.5,564.867904912,6.875,18.1895402636,55047,38694.375,7223.1491217
clustercomm-erlam_sched_coop_cp20-1-2,2653,12,21,2433,59,76977,3752,0,0,0,0,54203,3513,0,0,0,0,61863,3618,0,0,0,0,53058,3736,0,0,0,0,68372,3706,0,0,0,0,59377,3762,0,0,0,0,56318,3634,0,0,0,0,59286,3546.75,346.816504077,304.125,804.639117478,7.375,19.5124159191,76977,61181.75,7473.77949484
clustercomm-erlam_sched_coop_cp4-1-2,1014,4,6,886,47,21399,1879,0,0,0,0,31548,1971,0,0,0,0,34536,1939,0,0,0,0,31789,1793,0,0,0,0,31279,1896,0,0,0,0,31781,1954,0,0,0,0,30955,1848,0,0,0,0,31423,1786.75,297.169879867,110.75,293.0169577,5.875,15.5437889525,34536,30588.75,3624.93216316
clustercomm-erlam_sched_coop_cp10-4-2,4351,10,12,3955,106,60195,5133,0,0,0,0,65677,5406,0,0,0,0,63833,5334,0,0,0,0,89168,5510,0,0,0,0,61728,5136,0,0,0,0,80647,5239,0,0,0,0,64220,5008,0,0,0,0,83870,5139.625,334.496239702,494.375,1307.99330441,13.25,35.0562048716,89168,71167.25,10705.9596692
clustercomm-erlam_sched_coop_cp6-2-2,2006,6,8,1781,75,39929,3282,0,0,0,0,39976,3648,0,0,0,0,39839,3655,0,0,0,0,39918,3190,0,0,0,0,41213,3292,0,0,0,0,41723,3276,0,0,0,0,39917,3425,0,0,0,0,39538,3221.75,487.502499994,222.625,589.010385626,9.375,24.8039185412,41723,40256.625,722.135883595
clustercomm-erlam_sched_coop_cp6-3-2,2249,6,8,1992,84,44249,3635,0,0,0,0,53086,3851,0,0,0,0,59520,3670,0,0,0,0,45796,3745,0,0,0,0,59677,3703,0,0,0,0,59516,3684,0,0,0,0,48912,3638,0,0,0,0,42061,3521.875,485.493675937,249.0,658.792076455,10.5,27.7803887662,59677,51602.125,6880.92496394
clustercomm-erlam_sched_coop_cp9-3-2,3082,9,11,2806,74,60079,4177,0,0,0,0,67576,3926,0,0,0,0,56201,4012,0,0,0,0,62099,3993,0,0,0,0,54261,3982,0,0,0,0,63009,3884,0,0,0,0,62675,4174,0,0,0,0,58566,3903.75,325.895976502,350.75,927.997272356,9.25,24.4731996273,67576,60558.25,3952.0446844
